date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:05:56	8015/8015	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:56%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/117	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/117.json	(from https://b-f-p.co.uk/cctv/)
14:05:56	2271/2271	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:56%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fcctv%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed6c23.json	(from https://b-f-p.co.uk/cctv/)
14:05:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:56%20GMT	https://b-f-p.co.uk/?p=117	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index8320.html	(from https://b-f-p.co.uk/cctv/)
14:05:57	2469/2469	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:57%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fcctv%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed243f	(from https://b-f-p.co.uk/cctv/)
14:05:57	4446/4446	---MCZ	200	added ('OK')	text/css	etag:W/%2267599c1e-115e%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-120.css?ver=1733925918	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-120e26f.css	(from https://b-f-p.co.uk/intruder/)
14:05:58	674/674	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/intruder/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/intruder/feed/index.html	(from https://b-f-p.co.uk/intruder/)
14:05:58	7707/7707	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:58%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/120	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/120.json	(from https://b-f-p.co.uk/intruder/)
14:05:59	2210/2210	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:05:59%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fintruder%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embeda8eb.json	(from https://b-f-p.co.uk/intruder/)
14:05:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:05:59%20GMT	https://b-f-p.co.uk/?p=120	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index2c90.html	(from https://b-f-p.co.uk/intruder/)
14:06:00	2408/2408	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:05:59%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fintruder%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed504a	(from https://b-f-p.co.uk/intruder/)
14:06:00	6974/6974	---MCZ	200	added ('OK')	text/css	etag:W/%226758deeb-1b3e%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-384.css?ver=1733877483	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-384bd7b.css	(from https://b-f-p.co.uk/fire-risk-assessment/)
14:06:00	707/707	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/fire-risk-assessment/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/fire-risk-assessment/feed/index.html	(from https://b-f-p.co.uk/fire-risk-assessment/)
14:06:01	16121/16121	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:01%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/384	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/384.json	(from https://b-f-p.co.uk/fire-risk-assessment/)
14:06:01	2294/2294	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:01%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-risk-assessment%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedd1d4.json	(from https://b-f-p.co.uk/fire-risk-assessment/)
14:06:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:01%20GMT	https://b-f-p.co.uk/?p=384	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index6905.html	(from https://b-f-p.co.uk/fire-risk-assessment/)
14:06:02	2492/2492	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:02%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-risk-assessment%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed500f	(from https://b-f-p.co.uk/fire-risk-assessment/)
14:06:02	4443/4443	---MCZ	200	added ('OK')	text/css	etag:W/%2267583cb6-115b%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-132.css?ver=1733835958	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-132b6cf.css	(from https://b-f-p.co.uk/pat-services/)
14:06:03	682/682	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/pat-services/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/pat-services/feed/index.html	(from https://b-f-p.co.uk/pat-services/)
14:06:03	7370/7370	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:03%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/132	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/132.json	(from https://b-f-p.co.uk/pat-services/)
14:06:03	2226/2226	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:04%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fpat-services%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed3ad2.json	(from https://b-f-p.co.uk/pat-services/)
14:06:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:04%20GMT	https://b-f-p.co.uk/?p=132	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index31a3.html	(from https://b-f-p.co.uk/pat-services/)
14:06:04	2424/2424	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:04%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fpat-services%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed3289	(from https://b-f-p.co.uk/pat-services/)
14:06:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:06%20GMT	https://b-f-p.co.uk/?p=141	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index269b.html	(from https://b-f-p.co.uk/fire-marshal-training/)
14:06:06	2292/2292	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:06%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-marshal-training%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedf4ae.json	(from https://b-f-p.co.uk/fire-marshal-training/)
14:06:06	2490/2490	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:06%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffire-marshal-training%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embeda48f	(from https://b-f-p.co.uk/fire-marshal-training/)
14:06:07	4746/4746	---MCZ	200	added ('OK')	text/css	etag:W/%2267589092-128a%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-126.css?ver=1733857426	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-126cb30.css	(from https://b-f-p.co.uk/first-aid-training/)
14:06:07	694/694	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/first-aid-training/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/first-aid-training/feed/index.html	(from https://b-f-p.co.uk/first-aid-training/)
14:06:07	9274/9274	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:08%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/126	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/126.json	(from https://b-f-p.co.uk/first-aid-training/)
14:06:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:08%20GMT	https://b-f-p.co.uk/?p=126	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index4ab3.html	(from https://b-f-p.co.uk/first-aid-training/)
14:06:08	2261/2261	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:08%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffirst-aid-training%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedbd4b.json	(from https://b-f-p.co.uk/first-aid-training/)
14:06:09	2459/2459	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:09%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Ffirst-aid-training%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed4545	(from https://b-f-p.co.uk/first-aid-training/)
14:06:09	8165/8165	---M--	200	added ('OK')	image/png	etag:%22671a5775-1fe5%22	https://b-f-p.co.uk/wp-content/uploads/2023/02/first-aid-angels.png	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/2023/02/first-aid-angels.png	(from https://b-f-p.co.uk/first-aid-training/)
14:06:10	8951/8951	---MCZ	200	added ('OK')	text/css	etag:W/%22675883c1-22f7%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-583.css?ver=1733854145	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-58380bb.css	(from https://b-f-p.co.uk/thank-you-for-free-site-survey/)
14:06:10	704/704	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/thank-you-for-free-site-survey/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/thank-you-for-free-site-survey/feed/index.html	(from https://b-f-p.co.uk/thank-you-for-free-site-survey/)
14:06:10	14505/14505	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:11%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/583	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/583.json	(from https://b-f-p.co.uk/thank-you-for-free-site-survey/)
14:06:11	2150/2150	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:11%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fthank-you-for-free-site-survey%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedb2eb.json	(from https://b-f-p.co.uk/thank-you-for-free-site-survey/)
14:06:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:11%20GMT	https://b-f-p.co.uk/?p=583	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index61a9.html	(from https://b-f-p.co.uk/thank-you-for-free-site-survey/)
14:06:12	2310/2310	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:11%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fthank-you-for-free-site-survey%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed17c2	(from https://b-f-p.co.uk/thank-you-for-free-site-survey/)
14:06:12	2784/2784	---MCZ	200	added ('OK')	text/css	etag:W/%22675851fc-ae0%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-751.css?ver=1733841404	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-7517414.css	(from https://b-f-p.co.uk/privacy-policy/)
14:06:13	14902/14902	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:13%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/751	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/751.json	(from https://b-f-p.co.uk/privacy-policy/)
14:06:13	2112/2112	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:13%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fprivacy-policy%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed7465.json	(from https://b-f-p.co.uk/privacy-policy/)
14:06:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:13%20GMT	https://b-f-p.co.uk/?p=751	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/indexf294.html	(from https://b-f-p.co.uk/privacy-policy/)
14:06:14	2272/2272	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:14%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fprivacy-policy%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed48a4	(from https://b-f-p.co.uk/privacy-policy/)
14:06:15	4453/4453	---MCZ	200	added ('OK')	text/css	etag:W/%22675835c6-1165%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-123.css?ver=1733834182	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-1236a1e.css	(from https://b-f-p.co.uk/disability-discrimination/)
14:06:15	708/708	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/disability-discrimination/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/disability-discrimination/feed/index.html	(from https://b-f-p.co.uk/disability-discrimination/)
14:06:15	8704/8704	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:15%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/123	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/123.json	(from https://b-f-p.co.uk/disability-discrimination/)
14:06:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:16%20GMT	https://b-f-p.co.uk/?p=123	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/indexb8c4.html	(from https://b-f-p.co.uk/disability-discrimination/)
14:06:16	2306/2306	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:16%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fdisability-discrimination%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed294c.json	(from https://b-f-p.co.uk/disability-discrimination/)
14:06:17	2504/2504	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:17%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fdisability-discrimination%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedb861	(from https://b-f-p.co.uk/disability-discrimination/)
14:06:17	4442/4442	---MCZ	200	added ('OK')	text/css	etag:W/%22675875a6-115a%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-129.css?ver=1733850534	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-12951c2.css	(from https://b-f-p.co.uk/nurse-call/)
14:06:18	7477/7477	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:18%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/129	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/129.json	(from https://b-f-p.co.uk/nurse-call/)
14:06:18	678/678	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/nurse-call/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/nurse-call/feed/index.html	(from https://b-f-p.co.uk/nurse-call/)
14:06:18	2221/2221	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:19%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fnurse-call%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embedd5a4.json	(from https://b-f-p.co.uk/nurse-call/)
14:06:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:19%20GMT	https://b-f-p.co.uk/?p=129	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index1c00.html	(from https://b-f-p.co.uk/nurse-call/)
14:06:19	2419/2419	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:19%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fnurse-call%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed26d6	(from https://b-f-p.co.uk/nurse-call/)
14:06:20	4444/4444	---MCZ	200	added ('OK')	text/css	etag:W/%2267584cf4-115c%22	https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-138.css?ver=1733840116	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/elementor/css/post-138d43f.css	(from https://b-f-p.co.uk/safe-foam-disposal/)
14:06:20	8424/8424	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:20%20GMT	https://b-f-p.co.uk/wp-json/wp/v2/pages/138	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/wp/v2/pages/138.json	(from https://b-f-p.co.uk/safe-foam-disposal/)
14:06:20	694/694	---MC-	200	added ('OK')	application/rss+xml	etag:%2206ad56a647201c09382bc1323eabe12b%22	https://b-f-p.co.uk/safe-foam-disposal/feed/	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/safe-foam-disposal/feed/index.html	(from https://b-f-p.co.uk/safe-foam-disposal/)
14:06:21	2261/2261	---MCZ	200	added ('OK')	application/json	date:Wed,%2011%20Dec%202024%2014:06:21%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fsafe-foam-disposal%2F	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed0c8d.json	(from https://b-f-p.co.uk/safe-foam-disposal/)
14:06:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Dec%202024%2014:06:21%20GMT	https://b-f-p.co.uk/?p=138	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/index1a26.html	(from https://b-f-p.co.uk/safe-foam-disposal/)
14:06:22	2459/2459	---MCZ	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202024%2014:06:21%20GMT	https://b-f-p.co.uk/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fb-f-p.co.uk%2Fsafe-foam-disposal%2F&format=xml	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-json/oembed/1.0/embed68b9	(from https://b-f-p.co.uk/safe-foam-disposal/)
14:06:23	168398/168398	---M--	200	added ('OK')	image/jpeg	etag:%22671a584b-291ce%22	https://b-f-p.co.uk/wp-content/uploads/2021/04/fire-alarm.jpg	C:/My%20Web%20Sites/BFP%20Site/b-f-p.co.uk/wp-content/uploads/2021/04/fire-alarm.jpg	(from https://b-f-p.co.uk/wp-content/uploads/elementor/css/post-96.css?ver=1733870161)
